userId,timestamp,strokeLength,strokeSpeed,strokeCentroidX,strokeCentroidY,numberOfSegments,rank
838,0.0,200.33253734544232,1278.7000000029802,315.4145037681159,394.1014643478262,69,3.0
838,2550.0,269.4997743310727,1705.1000000014901,443.0389628571425,276.97922896103876,77,3.0
838,3250.0,0.0,0.0,306.8,457.80002,1,3.0
838,4891.0,289.67610735004195,1148.5,475.77777537037014,448.8963061111117,54,3.0
838,6534.0,152.10116844930081,810.7999999970198,556.5674295348832,402.17210627906996,43,3.0
838,32550.0,39.13212234755175,91.60000000149012,342.1142828571429,196.42858142857145,7,3.0
838,32902.0,55.7218724243017,114.19999999925494,341.0857185714286,193.22858428571433,7,3.0
838,33349.0,69.49745186937162,136.69999999925494,354.59999750000003,213.50000625,8,3.0
838,33749.0,68.87916988568892,162.69999999925494,365.04000500000006,229.00001000000003,10,3.0
838,34084.0,52.10186084186368,111.0,382.3428785714286,251.85715714285718,7,3.0
838,34389.0,47.85142300939793,90.69999999925494,385.8666766666667,259.00001333333336,6,3.0
838,35955.0,0.0,0.0,392.39998,275.39999,1,3.0
838,36194.0,51.19954822465711,183.10000000149012,407.12000500000005,273.319999,10,3.0
838,36600.0,106.97688176132935,121.90000000223517,443.10000625000004,269.20000500000003,8,3.0
838,36995.0,99.28177781470289,137.30000000074506,472.960007,270.5200090000001,10,3.0
838,37290.0,85.95315179614099,102.09999999776483,501.6571471428571,263.4000071428572,7,3.0
838,38025.0,49.64068659795217,72.29999999701977,537.519998,252.200014,5,3.0
838,38610.0,88.78707009112743,173.19999999925494,549.5555522222223,223.84445444444447,9,3.0
838,39065.0,124.83885163207032,267.80000000074506,561.3846115384615,195.52309153846153,13,3.0
838,39302.0,79.25070756550996,196.39999999850988,561.3454654545454,196.9272781818182,11,3.0
838,40971.0,78.28833251052777,366.30000000074506,326.63158842105275,174.1789605263158,19,3.0
838,41542.0,90.54718055446477,112.19999999925494,355.06666666666666,153.66667333333336,6,3.0
838,42061.0,142.76977817274772,103.59999999776483,418.933335,149.80000833333335,6,3.0
838,42548.0,151.06219688293598,120.89999999850988,491.2444400000001,148.11111444444447,9,3.0
838,42984.0,97.74598755255056,111.39999999850988,527.3000025000001,141.90000375,8,3.0
838,43868.0,103.13780995171746,699.8999999985099,574.928004,147.3360012,25,3.0
838,47332.0,21.590846782442245,141.09999999776483,342.3555588888889,150.33334333333335,9,3.0
838,47793.0,36.84468556920276,177.30000000074506,350.35555888888894,141.08889555555558,9,3.0
838,48247.0,30.0236502149664,173.89999999850988,366.35556777777776,142.0666688888889,9,3.0
838,48556.0,14.251824910717461,107.0,371.600004,144.040004,5,3.0
838,50627.0,26.253326928767027,228.0,427.09091454545455,143.25455090909094,11,3.0
838,51039.0,22.40175243111213,155.0,437.20001,141.80000571428573,7,3.0
838,52597.0,33.24584026424965,122.80000000074506,384.4000057142857,140.2000057142857,7,3.0
838,53103.0,42.357465793682934,178.89999999850988,399.33332222222225,134.15556,9,3.0
838,53414.0,14.211011255329417,87.30000000074506,412.8000025,139.40000750000002,4,3.0
838,54053.0,30.36106263753882,144.80000000074506,443.14285571428576,134.02857714285713,7,3.0
838,54472.0,22.837215226350995,144.79999999701977,459.9000025000001,139.2000025,8,3.0
838,60255.0,65.90944401202816,88.10000000149012,375.60001000000005,354.1428628571429,7,3.0
838,60833.0,122.92960663594255,153.19999999925494,413.64444444444445,365.8888933333334,9,3.0
838,61289.0,131.11096737806,151.90000000223517,470.80001125,383.70000875000005,8,3.0
838,61786.0,114.6588030759948,133.90000000223517,527.777778888889,390.7777877777778,9,3.0
838,62272.0,139.21124046517585,160.40000000223517,560.479997,405.880017,10,3.0
838,62670.0,94.10965320607312,122.0,611.3333355555555,420.0222511111111,9,3.0
838,78963.0,89.17459761289213,192.0,394.50909909090916,339.1090936363637,11,3.0
838,79432.0,120.17970234100984,140.80000000074506,431.28000899999995,357.000007,10,3.0
838,79893.0,105.39421854513826,137.09999999776483,483.7000075,374.80000750000005,8,3.0
838,80430.0,118.15237778360482,137.29999999701977,540.4000012500001,391.7000075,8,3.0
838,80917.0,112.5751064790369,170.80000000074506,568.0363590909092,404.41819,11,3.0
838,89783.0,29.092594223544737,91.19999999925494,435.1428742857143,338.82857857142864,7,3.0
838,90200.0,39.673730700963134,144.79999999701977,435.19999750000005,344.30000625,8,3.0
838,90601.0,35.38773027306707,122.69999999925494,441.06667666666675,333.133335,6,3.0
838,91005.0,38.84923765413142,137.80000000074506,451.59999875000005,341.7,8,3.0
838,91318.0,23.231570751678696,121.80000000074506,452.00001000000003,351.60000125,8,3.0
838,98917.0,47.11474442925983,181.70000000298023,437.440015,346.040005,10,3.0
838,99290.0,56.672744594639276,163.60000000149012,436.3999988888889,350.68889333333334,9,3.0
838,99810.0,49.66802885312543,162.5,443.90001000000007,332.50000750000004,8,3.0
838,100215.0,53.94382599730433,178.0,453.63636272727274,344.70909454545455,11,3.0
838,100529.0,28.91154957570328,136.09999999776483,449.866685,360.6000066666666,6,3.0
838,106151.0,0.7999899999999798,12.800000000745058,453.20003,354.200015,2,3.0
838,106741.0,19.845446683408525,181.30000000074506,454.97778555555556,361.1777822222223,9,3.0
838,106920.0,9.131326707762785,119.10000000149012,457.4285985714286,357.00000857142857,7,3.0
838,113060.0,12.799980000000005,166.69999999925494,458.00002,357.45714428571426,7,3.0
838,113592.0,21.777473041657437,181.70000000298023,467.5111111111112,353.6222288888889,9,3.0
838,114025.0,11.058163993558455,101.09999999776483,467.919998,362.280004,5,3.0
838,115564.0,51.10040473014122,211.0,547.5272836363636,376.56364272727274,11,3.0
838,115882.0,39.92449966338259,126.10000000149012,544.6285928571428,380.31429142857144,7,3.0
838,116343.0,48.106691409967524,143.19999999925494,562.5333411111111,371.84445111111114,9,3.0
838,116824.0,64.81451663098589,241.70000000298023,565.3230923076921,380.13846461538463,13,3.0
838,117692.0,18.084474149807797,186.5,563.50000875,393.20000500000003,8,3.0
838,118372.0,26.29429796489827,173.69999999925494,573.9111077777778,391.40000777777783,9,3.0
838,118942.0,15.31049435706355,110.30000000074506,574.640006,401.32000800000003,5,3.0
838,141319.0,123.2887000702457,166.30000000074506,720.9600009999999,256.44000900000003,10,3.0
838,141714.0,116.83342046218101,136.39999999850988,722.000001111111,272.1111166666667,9,3.0
838,142084.0,84.9883434251563,140.89999999850988,719.440006,306.28000099999997,10,3.0
838,142598.0,150.5416315023581,148.30000000074506,803.4222433333333,325.8000044444445,9,3.0
838,142980.0,125.43240537526498,96.90000000223517,821.3142971428572,325.9142871428571,7,3.0
838,144031.0,119.61426982957137,173.60000000149012,870.145449090909,249.14546454545453,11,3.0
838,144377.0,124.33793471672648,159.30000000074506,875.8181872727272,268.78183090909096,11,3.0
838,144744.0,94.83085943067984,167.30000000074506,875.6000154545453,292.63637090909094,11,3.0
838,144996.0,45.54222160298854,102.69999999925494,873.2000214285714,311.6285742857143,7,3.0
838,150688.0,16.79998999999998,170.09999999776483,756.39998,341.4571485714286,7,3.0
838,150938.0,16.98883885418607,149.0,755.8285585714286,342.0285728571429,7,3.0
838,151256.0,40.09429661742195,95.39999999850988,769.6799980000001,348.680004,5,3.0
